"0.9902713110813621,""0.9140965948443341"",""0.9902713110813621"",""1.0802959757251223"",""1.1883255732976346"",""1.3203617481084828"",""1.485406966622043"",""1.6976079618537636"",""1.485406966622043"",""1.3980300862325112"",""1.3203617481084828"",""1.2508690245238259"",""1.1883255732976346"",""1.3203617481084828"",""1.485406966622043"",""1.6976079618537636"",""1.5844340977301794"",""1.485406966622043"",""1.3203617481084828"",""1.2508690245238259"",""1.1883255732976346"",""1.1317386412358423"",""1.0802959757251223"",""1.0333265854762042"""
"Generationen: 25000,""Crossover: ox2"",""C-Rate: 1.0"",""Mutation: Exchange"",""M-Rate: 0.7"",""RouletteWheel-S."",""T-Size: ---"",""Reinsertion-Rate: 0.2"",""Generation-Gap: 0.5"",""Selection-Pressure: 1.2"",""GPS Frequenz: 5"""
"dynamic,""16431"",""16832"",""16473"",""8:6:43"""
"dynamic,""16401"",""16821"",""16436"",""8:7:3"""
"dynamic,""16413"",""16853"",""16448"",""8:7:23"""
"dynamic,""16372"",""16832"",""16406"",""8:7:43"""
"dynamic,""16332"",""16812"",""16373"",""8:8:3"""
"dynamic,""16177"",""16672"",""16211"",""8:8:23"""
"dynamic,""16171"",""16691"",""16218"",""8:8:43"""
"dynamic,""16130"",""16670"",""16178"",""8:9:3"""
"dynamic,""16097"",""16657"",""16131"",""8:9:23"""
"dynamic,""16069"",""16649"",""16102"",""8:9:43"""
"dynamic,""16036"",""16636"",""16078"",""8:10:3"""
"dynamic,""16012"",""16632"",""16081"",""8:10:23"""
"dynamic,""16013"",""16653"",""16054"",""8:10:43"""
"dynamic,""15972"",""16632"",""16008"",""8:11:3"""
"dynamic,""16031"",""16713"",""16079"",""8:11:23"""
"dynamic,""15995"",""16695"",""16023"",""8:11:43"""
"dynamic,""15955"",""16675"",""15990"",""8:12:3"""
"dynamic,""15915"",""16655"",""15956"",""8:12:23"""
"dynamic,""15876"",""16636"",""15944"",""8:12:43"""
"dynamic,""15835"",""16615"",""15869"",""8:13:3"""
"dynamic,""15794"",""16594"",""15836"",""8:13:23"""
"dynamic,""15754"",""16574"",""15795"",""8:13:43"""
"dynamic,""15588"",""16426"",""15657"",""8:14:3"""
"dynamic,""15573"",""16431"",""15643"",""8:14:23"""
"dynamic,""15533"",""16411"",""15562"",""8:14:43"""
"0.4776641604242057,""0.44092076346849746"",""0.4776641604242057"",""0.5210881750082244"",""0.5731969925090468"",""0.6368855472322742"",""0.7164962406363085"",""0.8188528464414954"",""0.7164962406363085"",""0.6743494029518198"",""0.6368855472322742"",""0.6033652552726808"",""0.5731969925090468"",""0.6368855472322742"",""0.7164962406363085"",""0.8188528464414954"",""0.764262656678729"",""0.7164962406363085"",""0.6368855472322742"",""0.6033652552726808"",""0.5731969925090468"",""0.5459018976276635"",""0.5210881750082244"",""0.4984321673991712"""
"Generationen: 25000,""Crossover: ox2"",""C-Rate: 1.0"",""Mutation: Exchange"",""M-Rate: 0.7"",""RouletteWheel-S."",""T-Size: ---"",""Reinsertion-Rate: 0.2"",""Generation-Gap: 0.5"",""Selection-Pressure: 1.2"",""GPS Frequenz: 5"""
"Typ,""total duration"",""relative totalduration"",""avg. duration"",""time"""
"0.7887112392388383,""0.7280411439127737"",""0.7887112392388383"",""0.8604122609878235"",""0.9464534870866059"",""1.0516149856517845"",""1.1830668588582574"",""1.3520764101237228"",""1.1830668588582574"",""1.1134746906901247"",""1.0516149856517845"",""0.9962668285122167"",""0.8315221406549829"",""0.9239134896166477"",""1.0394026758187285"",""1.1878887723642613"",""1.108696187539977"",""1.0394026758187285"",""0.9239134896166477"",""0.8752864638473503"",""0.8315221406549829"",""0.7919258482428407"",""0.7559292187772572"",""0.723062731004333"""
"Generationen: 25000,""Crossover: ox2"",""C-Rate: 1.0"",""Mutation: Exchange"",""M-Rate: 0.7"",""RouletteWheel-S."",""T-Size: ---"",""Reinsertion-Rate: 0.2"",""Generation-Gap: 0.5"",""Selection-Pressure: 1.2"",""GPS Frequenz: 5"""
"Typ,""total duration"",""relative totalduration"",""avg. duration"",""time"""
"0.6963999316853583,""0.6428307061710998"",""0.6963999316853583"",""0.7597090163840272"",""0.8356799180224299"",""0.9285332422471444"",""1.0445998975280375"",""1.193828454317757"",""1.0445998975280375"",""0.9831528447322705"",""0.9285332422471444"",""0.8796630716025577"",""0.8356799180224299"",""0.9285332422471444"",""1.0445998975280375"",""1.193828454317757"",""1.1142398906965731"",""1.0445998975280375"",""0.9285332422471444"",""0.8796630716025577"",""0.8356799180224299"",""0.7958856362118379"",""0.7597090163840272"",""0.7266781895847217"""
"Generationen: 2500,""Crossover: ox2"",""C-Rate: 1.0"",""Mutation: Exchange"",""M-Rate: 0.7"",""RouletteWheel-S."",""T-Size: ---"",""Reinsertion-Rate: 0.2"",""Generation-Gap: 0.5"",""Selection-Pressure: 1.2"",""GPS Frequenz: 5"""
"Typ,""total duration"",""relative totalduration"",""avg. duration"",""time"""
"START,""18547"",""18547"",""18805"",""8:0:0"""
"dynamic,""18337"",""18357"",""18574"",""8:0:20"""
"dynamic,""18324"",""18364"",""18563"",""8:0:40"""
"dynamic,""18298"",""18358"",""18555"",""8:1:0"""
"dynamic,""18279"",""18359"",""18540"",""8:1:20"""
"0.44876276868005993,""0.41424255570467067"",""0.44876276868005993"",""0.4895593840146108"",""0.5385153224160719"",""0.59835035824008"",""0.6731441530200899"",""0.7693076034515314"",""0.6731441530200899"",""0.6335474381365552"",""0.59835035824008"",""0.566858234122181"",""0.5385153224160719"",""0.59835035824008"",""0.6731441530200899"",""0.7693076034515314"",""0.7180204298880959"",""0.6731441530200899"",""0.59835035824008"",""0.566858234122181"",""0.5385153224160719"",""0.5128717356343542"",""0.4895593840146108"",""0.46827419340528"""
"Generationen: 2500,""Crossover: ox2"",""C-Rate: 1.0"",""Mutation: Exchange"",""M-Rate: 0.7"",""RouletteWheel-S."",""T-Size: ---"",""Reinsertion-Rate: 0.2"",""Generation-Gap: 0.5"",""Selection-Pressure: 1.2"",""GPS Frequenz: 5"""
"Typ,""total duration"",""relative totalduration"",""avg. duration"",""time"""
"START,""19170"",""19170"",""19368"",""8:0:0"""
"dynamic,""19144"",""19164"",""19271"",""9:0:20"""
"dynamic,""19117"",""19157"",""19265"",""9:0:40"""
"dynamic,""19086"",""19146"",""19231"",""9:1:0"""
"dynamic,""19071"",""19151"",""19302"",""9:1:20"""
"dynamic,""19032"",""19132"",""19160"",""9:1:40"""
"dynamic,""19015"",""19135"",""19143"",""9:2:0"""
