0.701909057;0.647916053;0.701909057;0.765718971;0.842290869;0.935878743;1.052863586;1.203272669;1.052863586;0.990930434;0.935878743;0.886621967;0.842290869;0.935878743;1.052863586;1.203272669;1.123054492;1.052863586;0.935878743;0.886621967;0.842290869;0.80218178;0.765718971;0.732426842
Generationen: 2500;Crossover: ox2;C-Rate: 1.0;Mutation: Exchange;M-Rate: 0.5;RouletteWheel-S.;T-Size: ---;Reinsertion-Rate: 0.2;Generation-Gap: 0.5;Selection-Pressure: 1.2;GPS Frequenz: 8;;;;;;;;;;;;;
Iteration;total duration;relative totalduration;avg. duration;standard deviation;avg.DiffrentCitiesofBest;avg.DiffrentCitiesofAll;calc. time;time;;;;;;;;;;;;;;;
"GPS-G19","20895","21338.0","21133","137","4","4","4","8:7:22"
"GPS-G20","20890","21341.0","21122","125","4","4","4","8:7:30"
"Intersection-457962545","20891","21341.0","21149","186","4","4","4","8:7:30"
"Intersection-1505142704","20895","21348.0","21112","100","3","4","4","8:7:32"
"GPS-G21","20889","21348.0","21139","197","3","4","4","8:7:38"
"GPS-G22","20883","21350.0","21111","112","4","4","4","8:7:46"
"GPS-G23","20877","21351.0","21108","123","3","4","4","8:7:54"
"Intersection-1505142694","20885","21365.0","21114","123","4","4","4","8:8:0"
"GPS-G24","20884","21367.0","21129","169","4","4","4","8:8:2"
"GPS-G25","20879","21370.0","21109","124","3","4","4","8:8:10"
"GPS-G26","20871","21370.0","21096","118","4","4","4","8:8:18"
"GPS-G27","20864","21371.0","21086","111","4","4","4","8:8:26"
"GPS-G28","20859","21374.0","21084","119","3","4","4","8:8:34"
"GPS-G29","20851","21373.0","21071","103","4","4","4","8:8:42"
"GPS-G30","20844","21375.0","21091","143","4","4","4","8:8:50"
"GPS-G31","20836","21375.0","21085","151","3","4","4","8:8:58"
"GPS-G32","20830","21376.0","21077","144","4","4","4","8:9:6"
"Intersection-33843552","20890","21439.0","21134","148","4","4","4","8:9:9"
"GPS-G33","20886","21441.0","21102","102","4","4","4","8:9:14"
"GPS-G34","20878","21440.0","21104","112","4","4","4","8:9:22"
"GPS-G35","20872","21442.0","21104","134","4","4","4","8:9:30"
"GPS-G36","20864","21442.0","21091","130","3","4","4","8:9:38"
"GPS-G37","20858","21444.0","21092","136","3","4","4","8:9:46"
"GPS-G38","20852","21447.0","21096","179","4","4","4","8:9:54"
"GPS-G39","20843","21446.0","21128","253","3","4","4","8:10:2"
"GPS-G40","20838","21449.0","21096","192","4","4","4","8:10:10"
"GPS-G41","20831","21450.0","21057","121","4","4","4","8:10:18"
"GPS-G42","20824","21450.0","21050","124","3","4","4","8:10:26"
"GPS-G43","20817","21451.0","21041","128","4","4","4","8:10:34"
"GPS-G44","20810","21452.0","21041","135","4","4","4","8:10:42"
"GPS-G45","20804","21454.0","21050","174","3","4","4","8:10:50"
"GPS-G46","20796","21455.0","21034","147","4","4","4","8:10:58"
"GPS-G47","20788","21455.0","21025","133","4","4","4","8:11:6"
"GPS-G48","20784","21459.0","21066","301","4","4","4","8:11:14"
"GPS-G49","20775","21458.0","20999","118","4","4","4","8:11:22"
"GPS-G50","20770","21461.0","20999","125","4","4","4","8:11:30"
"GPS-G51","20762","21461.0","20986","118","3","4","4","8:11:38"
"GPS-G52","20754","21460.0","20993","131","4","4","4","8:11:46"
"GPS-G53","20749","21464.0","20967","102","4","4","4","8:11:54"
"GPS-G54","20740","21462.0","20990","165","4","4","4","8:12:2"
"GPS-G55","20735","21466.0","20962","119","3","4","4","8:12:10"
"GPS-G56","20728","21467.0","20949","103","4","4","4","8:12:18"
"GPS-G57","20721","21467.0","20978","175","4","4","4","8:12:26"
"GPS-G58","20715","21469.0","20977","183","3","4","4","8:12:34"
"GPS-G59","20706","21469.0","20945","128","4","4","4","8:12:42"
"GPS-G60","20701","21471.0","20933","112","4","4","4","8:12:50"
"GPS-G61","20694","21473.0","20947","161","4","4","4","8:12:58"
"GPS-G62","20685","21472.0","20995","283","4","4","4","8:13:6"
"GPS-G63","20681","21476.0","20951","176","3","4","4","8:13:14"
"GPS-G64","20672","21475.0","20913","128","4","4","4","8:13:22"
"GPS-G65","20667","21478.0","20906","133","4","4","4","8:13:30"
"GPS-G66","20660","21479.0","20912","150","4","4","4","8:13:38"
"Intersection-457717353","20671","21495.0","20942","197","3","4","4","8:13:43"
"GPS-G67","20670","21497.0","20934","166","3","4","4","8:13:46"
"GPS-G68","20661","21496.0","20916","161","3","4","4","8:13:54"
"GPS-G69","20657","21500.0","20889","121","3","4","4","8:14:2"
"GPS-G70","20648","21499.0","20902","145","4","4","4","8:14:10"
"GPS-G71","20643","21502.0","20891","142","3","4","4","8:14:18"
"GPS-G72","20636","21503.0","20895","161","4","4","4","8:14:26"
"GPS-G73","20629","21503.0","20890","158","3","4","4","8:14:34"
"GPS-G74","20623","21506.0","20869","140","4","4","4","8:14:42"
"GPS-G75","20614","21504.0","20852","115","4","4","4","8:14:50"
"Intersection-457640288","20609","21502.0","20861","135","4","4","4","8:14:53"
"Intersection-33843538","20620","21516.0","20867","134","4","4","4","8:14:55"
"GPS-G76","20618","21517.0","20868","151","4","4","4","8:14:58"
"GPS-G77","20610","21516.0","20920","257","3","4","4","8:15:6"
"GPS-G78","20603","21517.0","20852","166","4","4","4","8:15:14"
"GPS-G79","20598","21520.0","20832","113","4","4","4","8:15:22"
"GPS-G80","20590","21520.0","20819","106","4","4","4","8:15:30"
"GPS-G81","20585","21523.0","20821","114","4","4","4","8:15:38"
"GPS-G82","20577","21523.0","20833","145","4","4","4","8:15:46"
"Intersection-33843536","20579","21527.0","20825","139","4","4","4","8:15:48"
"GPS-G83","20575","21529.0","20836","163","4","4","4","8:15:54"
"GPS-G84","20569","21531.0","20820","135","3","4","4","8:16:2"
"GPS-G85","20562","21533.0","20832","178","3","4","4","8:16:10"
"Intersection-345873496","20564","21537.0","20828","180","3","4","4","8:16:12"
"GPS-G86","20561","21540.0","20797","114","4","4","4","8:16:18"
"GPS-G87","20552","21539.0","20807","136","4","4","4","8:16:26"
"GPS-G88","20547","21542.0","20824","210","3","4","4","8:16:34"
"Intersection-33843529","20553","21552.0","20807","151","3","4","4","8:16:38"
"GPS-G89","20550","21552.0","20799","134","3","4","4","8:16:42"
"GPS-G90","20542","21553.0","20802","168","4","4","4","8:16:50"
"GPS-G91","20535","21554.0","20800","176","4","4","4","8:16:58"
"GPS-G92","20527","21554.0","20804","203","4","4","4","8:17:6"
"GPS-G93","20520","21555.0","20781","173","4","4","4","8:17:14"
"Intersection-330907223","20519","21558.0","20777","173","4","4","4","8:17:19"
"GPS-G94","20517","21560.0","20769","166","4","4","4","8:17:22"
"GPS-G95","20509","21560.0","20752","134","4","4","4","8:17:30"
"GPS-G96","20504","21563.0","20769","213","4","4","4","8:17:38"
"Intersection-345674915","20489","21554.0","20729","123","3","4","4","8:17:46"
"City-25","20316","21386.0","20568","143","3","4","4","8:17:50"
"GPS-G0","20312","21390.0","20594","211","4","4","4","8:17:58"
"Intersection-345674915","20307","21389.0","20588","211","4","4","4","8:18:3"
"GPS-G1","20307","21392.0","20558","136","4","4","4","8:18:6"
"GPS-G2","20299","21392.0","20552","137","4","4","4","8:18:14"
"GPS-G3","20293","21394.0","20540","124","4","4","4","8:18:22"
"Intersection-330907223","20295","21405.0","20539","123","4","4","4","8:18:29"
"GPS-G4","20294","21403.0","20538","123","4","4","4","8:18:30"
"GPS-G5","20287","21404.0","20541","140","4","4","4","8:18:38"
"GPS-G6","20279","21404.0","20534","141","4","4","4","8:18:46"
"GPS-G7","20274","21407.0","20529","141","4","4","4","8:18:54"
"GPS-G8","20263","21405.0","20516","129","4","4","4","8:19:2"
"GPS-G9","20259","21408.0","20507","122","4","4","4","8:19:10"
"Intersection-33843529","20264","21415.0","20503","114","4","4","4","8:19:10"
"GPS-G10","20257","21415.0","20497","115","4","4","4","8:19:18"
"GPS-G11","20250","21416.0","20484","107","4","4","4","8:19:26"
"GPS-G12","20243","21417.0","20478","107","4","4","4","8:19:34"
"Intersection-345873496","20249","21426.0","20481","107","4","4","4","8:19:36"
"GPS-G13","20241","21423.0","20482","122","4","4","4","8:19:42"
"GPS-G14","20236","21426.0","20470","108","4","4","4","8:19:50"
"GPS-G15","20230","21427.0","20464","107","4","4","4","8:19:58"
"Intersection-33843536","20235","21436.0","20478","134","4","4","4","8:20:0"
"GPS-G16","20231","21437.0","20481","153","4","4","4","8:20:6"
"GPS-G17","20225","21439.0","20474","153","4","4","4","8:20:14"
"GPS-G18","20217","21438.0","20467","153","4","4","4","8:20:22"
"GPS-G19","20212","21442.0","20473","177","4","4","4","8:20:30"
"GPS-G20","20203","21440.0","20462","158","3","4","4","8:20:38"
"Intersection-33843538","20204","21445.0","20462","158","3","4","4","8:20:40"
"Intersection-457640288","20217","21459.0","20470","157","3","4","4","8:20:42"
"GPS-G21","20213","21459.0","20468","158","3","4","4","8:20:46"
"GPS-G22","20207","21461.0","20480","214","3","4","4","8:20:54"
"GPS-G23","20197","21458.0","20518","289","4","4","4","8:21:2"
"GPS-G24","20192","21462.0","20453","163","4","4","4","8:21:10"
"GPS-G25","20184","21461.0","20450","162","4","4","4","8:21:18"
"GPS-G26","20179","21464.0","20440","153","3","4","4","8:21:26"
"Intersection-457717353","20211","21501.0","20463","167","3","4","4","8:21:30"
"GPS-G27","20208","21502.0","20461","167","3","4","4","8:21:34"
"GPS-G28","20199","21500.0","20454","167","3","4","4","8:21:42"
"GPS-G29","20193","21503.0","20448","168","3","4","4","8:21:50"
"GPS-G30","20187","21504.0","20429","138","4","4","4","8:21:58"
"GPS-G31","20179","21504.0","20422","139","4","4","4","8:22:6"
"GPS-G32","20173","21506.0","20416","138","4","4","4","8:22:14"
"GPS-G33","20165","21506.0","20410","139","4","4","4","8:22:22"
"GPS-G34","20157","21507.0","20400","128","4","4","4","8:22:30"
"GPS-G35","20154","21511.0","20394","128","4","4","4","8:22:38"
"GPS-G36","20144","21510.0","20388","129","4","4","4","8:22:46"
"GPS-G37","20141","21514.0","20383","129","4","4","4","8:22:54"
"GPS-G38","20131","21513.0","20370","115","4","4","4","8:23:2"
"GPS-G39","20123","21513.0","20373","140","4","4","4","8:23:10"
"GPS-G40","20118","21516.0","20364","129","3","4","4","8:23:18"
"GPS-G41","20111","21517.0","20362","140","4","4","4","8:23:26"
"GPS-G42","20105","21519.0","20357","143","4","4","4","8:23:34"
"GPS-G43","20097","21518.0","20401","229","4","4","4","8:23:42"
"GPS-G44","20089","21518.0","20359","160","4","4","4","8:23:50"
"GPS-G45","20085","21522.0","20334","130","4","4","4","8:23:58"
"GPS-G46","20076","21521.0","20337","159","4","4","4","8:24:6"
"GPS-G47","20071","21524.0","20316","117","4","4","4","8:24:14"
"GPS-G48","20063","21525.0","20309","116","4","4","4","8:24:22"
"GPS-G49","20056","21526.0","20314","143","4","4","4","8:24:30"
"GPS-G50","20054","21532.0","20298","116","4","4","4","8:24:38"
"Intersection-33843552","20066","21545.0","20349","193","4","4","4","8:24:38"
"GPS-G51","20059","21545.0","20307","117","4","4","4","8:24:46"
"GPS-G52","20055","21548.0","20302","117","4","4","4","8:24:54"
"GPS-G53","20049","21551.0","20302","131","4","4","4","8:25:2"
"GPS-G54","20041","21550.0","20304","160","4","4","4","8:25:10"
"GPS-G55","20037","21555.0","20330","204","4","4","4","8:25:18"
"GPS-G56","20030","21555.0","20323","203","4","4","4","8:25:26"
"GPS-G57","20025","21559.0","20305","181","4","4","4","8:25:34"
"GPS-G58","20019","21560.0","20289","157","4","4","4","8:25:42"
"Intersection-1505142694","20016","21564.0","20274","137","4","4","4","8:25:47"
"GPS-G59","20015","21564.0","20283","164","4","4","4","8:25:50"
"GPS-G60","20005","21563.0","20275","164","4","4","4","8:25:58"
"Intersection-297199633","20005","21570.0","20274","164","4","4","4","8:26:5"
"GPS-G61","20001","21567.0","20279","175","4","4","4","8:26:6"
"GPS-G62","19998","21571.0","20257","137","4","4","4","8:26:14"
"GPS-G63","19993","21574.0","20251","136","4","4","4","8:26:22"
"Intersection-1505142699","19987","21571.0","20247","137","4","4","4","8:26:24"
"GPS-G64","19983","21572.0","20243","138","4","4","4","8:26:30"
"GPS-G65","19976","21573.0","20246","159","4","4","4","8:26:38"
"GPS-G66","19972","21577.0","20252","187","4","4","4","8:26:46"
"Intersection-1505142765","19973","21587.0","20233","137","4","4","4","8:26:53"
"GPS-G67","19973","21587.0","20232","137","4","4","4","8:26:54"
"GPS-G68","19968","21589.0","20221","124","4","4","4","8:27:2"
"GPS-G69","19960","21590.0","20263","219","4","4","4","8:27:10"
"GPS-G70","19956","21593.0","20254","210","4","4","4","8:27:18"
"GPS-G71","19950","21596.0","20237","189","4","4","4","8:27:26"
"GPS-G72","19943","21596.0","20234","201","4","4","4","8:27:34"
"GPS-G73","19939","21600.0","20229","201","4","4","4","8:27:42"
"Intersection-297200789","19938","21602.0","20230","201","4","4","4","8:27:44"
"GPS-G74","19936","21605.0","20227","201","4","4","4","8:27:50"
"Intersection-297200329","19931","21604.0","20190","143","4","4","4","8:27:52"
"GPS-G75","19927","21605.0","20182","133","3","4","4","8:27:58"
"GPS-G76","19922","21607.0","20177","133","3","4","4","8:28:6"
"Intersection-278992297","19940","21626.0","20208","169","4","4","4","8:28:7"
"GPS-G77","19934","21627.0","20204","169","4","4","4","8:28:14"
"GPS-G78","19929","21631.0","20199","169","4","4","4","8:28:22"
"GPS-G79","19925","21635.0","20180","141","4","4","4","8:28:30"
"GPS-G80","19916","21634.0","20173","141","4","4","4","8:28:38"
"GPS-G81","19911","21637.0","20176","155","3","4","4","8:28:46"
"GPS-G82","19904","21637.0","20169","154","3","4","4","8:28:54"
"GPS-G83","19897","21638.0","20162","154","3","4","4","8:29:2"
"GPS-G84","19895","21644.0","20139","114","3","4","4","8:29:10"
"GPS-G85","19886","21644.0","20138","129","3","4","4","8:29:18"
"GPS-G86","19883","21648.0","20138","140","3","4","4","8:29:26"
"GPS-G87","19875","21649.0","20131","140","3","4","4","8:29:34"
"GPS-G88","19867","21649.0","20113","114","4","4","4","8:29:42"
"GPS-G89","19864","21654.0","20108","114","4","4","4","8:29:50"
"GPS-G90","19857","21654.0","20108","128","3","4","4","8:29:58"
"Intersection-275432408","19921","21725.0","20151","110","4","4","4","8:30:4"
"GPS-G91","19917","21722.0","20167","150","3","3","3","8:30:6"
"GPS-G92","19912","21725.0","20161","151","3","3","3","8:30:14"
"GPS-G93","19905","21726.0","20155","150","3","3","3","8:30:22"
"GPS-G94","19897","21726.0","20153","166","3","4","4","8:30:30"
"GPS-G95","19891","21728.0","20148","166","3","4","4","8:30:38"
"GPS-G96","19882","21728.0","20141","167","3","4","4","8:30:46"
"GPS-G97","19878","21731.0","20136","167","3","4","4","8:30:54"
"GPS-G98","19871","21733.0","20114","130","3","4","4","8:31:2"
"GPS-G99","19862","21732.0","20099","112","4","4","4","8:31:10"
"GPS-G100","19857","21735.0","20094","112","4","4","4","8:31:18"
"GPS-G101","19849","21735.0","20088","113","4","4","4","8:31:26"
"GPS-G102","19843","21737.0","20082","113","4","4","4","8:31:34"
"GPS-G103","19836","21738.0","20086","138","3","4","4","8:31:42"
"GPS-G104","19829","21738.0","20076","128","3","4","4","8:31:50"
"GPS-G105","19823","21741.0","20064","113","3","4","4","8:31:58"
"GPS-G106","19815","21740.0","20064","128","3","4","4","8:32:6"
"GPS-G107","19809","21742.0","20059","128","3","4","4","8:32:14"
"GPS-G108","19804","21745.0","20053","128","3","4","4","8:32:22"
"GPS-G109","19793","21743.0","20046","128","3","4","4","8:32:30"
"GPS-G110","19789","21747.0","20040","128","3","4","4","8:32:38"
"GPS-G111","19781","21746.0","20034","130","3","4","4","8:32:46"
"GPS-G112","19776","21750.0","20062","216","3","3","3","8:32:54"
"GPS-G113","19772","21753.0","20034","153","3","3","3","8:33:2"
"GPS-G114","19763","21753.0","20026","152","3","3","3","8:33:10"
"GPS-G115","19760","21757.0","20021","151","3","3","3","8:33:18"
"GPS-G116","19752","21758.0","20015","151","3","3","3","8:33:26"
"GPS-G117","19746","21759.0","20005","142","3","4","4","8:33:34"
"GPS-G118","19742","21764.0","19999","142","3","4","4","8:33:42"
"GPS-G119","19735","21764.0","19997","151","3","3","3","8:33:50"
"GPS-G120","19729","21767.0","19991","151","3","3","3","8:33:58"
"GPS-G121","19722","21767.0","19979","140","3","4","4","8:34:6"
"GPS-G122","19714","21768.0","19968","132","3","4","4","8:34:14"
"GPS-G123","19713","21775.0","19971","142","3","4","4","8:34:22"
"GPS-G124","19704","21774.0","19963","142","3","4","4","8:34:30"
"GPS-G125","19700","21778.0","19962","151","3","3","3","8:34:38"
"GPS-G126","19693","21778.0","19944","128","3","4","4","8:34:46"
"GPS-G127","19687","21780.0","19938","128","3","4","4","8:34:54"
"GPS-G128","19683","21784.0","19934","129","3","4","4","8:35:2"
"GPS-G129","19675","21785.0","19927","129","3","4","4","8:35:10"
"GPS-G130","19670","21787.0","19942","182","3","4","4","8:35:18"
"GPS-G131","19662","21788.0","19915","130","3","4","4","8:35:26"
"GPS-G132","19656","21789.0","19893","106","3","4","4","8:35:34"
"GPS-G133","19652","21794.0","19888","105","3","4","4","8:35:42"
"Intersection-2473439609","19652","21800.0","19910","167","3","4","4","8:35:47"
"Intersection-1805625869","19646","21794.0","19928","197","4","4","4","8:35:47"
"GPS-G134","19642","21792.0","19925","198","4","4","4","8:35:50"
"City-1","19492","21650.0","19776","198","4","4","4","8:35:58"
"Intersection-309500925","19498","21657.0","19781","198","4","4","4","8:35:58"
"GPS-G0","19491","21657.0","19771","191","3","4","4","8:36:6"
"Intersection-309501110","19482","21655.0","19740","144","3","4","4","8:36:13"
"GPS-G1","19484","21658.0","19740","143","3","4","4","8:36:14"
"Intersection-309500959","19486","21666.0","19735","130","4","4","4","8:36:21"
"GPS-G2","19484","21667.0","19756","183","4","4","4","8:36:22"
"GPS-G3","19477","21667.0","19746","170","3","4","4","8:36:30"
"GPS-G4","19470","21669.0","19740","170","3","4","4","8:36:38"
"Intersection-18224252","19476","21680.0","19728","132","4","4","4","8:36:45"
"GPS-G5","19475","21682.0","19728","131","4","4","4","8:36:46"
"GPS-G6","19470","21685.0","19722","132","4","4","4","8:36:54"
"GPS-G7","19463","21686.0","19716","132","4","4","4","8:37:2"
"GPS-G8","19458","21689.0","19710","132","4","4","4","8:37:10"
"GPS-G9","19454","21692.0","19705","131","4","4","4","8:37:18"
"GPS-G10","19445","21691.0","19697","130","4","4","4","8:37:26"
"GPS-G11","19443","21697.0","19693","130","4","4","4","8:37:34"
"GPS-G12","19434","21697.0","19686","130","4","4","4","8:37:42"
"GPS-G13","19430","21700.0","19690","159","4","4","4","8:37:50"
"GPS-G14","19424","21703.0","19691","170","4","4","4","8:37:58"
"GPS-G15","19417","21703.0","19685","169","4","4","4","8:38:6"
"GPS-G16","19410","21705.0","19662","130","4","4","4","8:38:14"
"Intersection-325720737","19439","21740.0","19701","159","4","4","4","8:38:20"
"GPS-G17","19426","21728.0","19687","159","4","4","4","8:38:22"
"GPS-G18","19427","21738.0","19665","108","4","4","4","8:38:30"
"GPS-G19","19428","21746.0","19665","108","4","4","4","8:38:38"
"GPS-G20","19418","21745.0","19664","123","4","4","4","8:38:46"
"GPS-G21","19415","21750.0","19659","123","4","4","4","8:38:54"
"GPS-G22","19406","21749.0","19667","169","4","4","4","8:39:2"
"GPS-G23","19402","21753.0","19641","108","4","4","4","8:39:10"
"GPS-G24","19397","21755.0","19645","135","4","4","4","8:39:18"
"GPS-G25","19389","21755.0","19648","168","4","4","4","8:39:26"
"GPS-G26","19386","21760.0","19644","168","4","4","4","8:39:34"
"GPS-G27","19378","21761.0","19633","154","4","4","4","8:39:42"
"GPS-G28","19373","21763.0","19631","144","3","4","4","8:39:50"
"GPS-G29","19369","21768.0","19632","154","3","4","4","8:39:58"
"GPS-G30","19360","21766.0","19625","154","3","4","4","8:40:6"
"GPS-G31","19355","21770.0","19620","154","3","4","4","8:40:14"
"GPS-G32","19347","21769.0","19602","132","3","4","4","8:40:22"
"GPS-G33","19340","21771.0","19599","144","3","4","4","8:40:30"
"GPS-G34","19338","21776.0","19591","132","3","4","4","8:40:38"
"GPS-G35","19329","21776.0","19584","132","3","4","4","8:40:46"
"GPS-G36","19325","21779.0","19579","132","4","4","4","8:40:54"
"GPS-G37","19318","21781.0","19582","153","4","4","4","8:41:2"
"GPS-G38","19312","21782.0","19576","153","4","4","4","8:41:10"
"GPS-G39","19308","21786.0","19571","153","4","4","4","8:41:18"
"GPS-G40","19300","21786.0","19564","153","4","4","4","8:41:26"
"GPS-G41","19295","21789.0","19559","153","4","4","4","8:41:34"
"GPS-G42","19288","21791.0","19553","154","4","4","4","8:41:42"
"GPS-G43","19280","21791.0","19542","144","3","4","4","8:41:50"
"GPS-G44","19278","21796.0","19547","169","4","4","4","8:41:58"
"Intersection-292478501","19277","21800.0","19530","131","4","4","4","8:42:3"
"GPS-G45","19275","21802.0","19528","131","4","4","4","8:42:6"
"GPS-G46","19269","21804.0","19508","108","4","4","4","8:42:14"
"GPS-G47","19264","21806.0","19502","108","4","4","4","8:42:22"
"Intersection-277152046","19256","21805.0","19494","108","4","4","4","8:42:28"
"GPS-G48","19256","21806.0","19495","108","4","4","4","8:42:30"
"GPS-G49","19251","21809.0","19492","115","4","4","4","8:42:38"
"Intersection-18224277","19255","21816.0","19497","115","4","4","4","8:42:41"
"GPS-G50","19251","21818.0","19495","123","4","4","4","8:42:46"
"GPS-G51","19244","21818.0","19499","154","4","4","4","8:42:54"
"GPS-G52","19239","21822.0","19485","125","3","4","4","8:43:2"
"GPS-G53","19232","21822.0","19482","137","3","4","4","8:43:10"
"GPS-G54","19226","21825.0","19486","170","4","4","4","8:43:18"
"GPS-G55","19222","21829.0","19471","136","3","4","4","8:43:26"
"Intersection-18224280","19226","21834.0","19485","169","4","4","4","8:43:28"
"GPS-G56","19223","21837.0","19460","109","4","4","4","8:43:34"
"GPS-G57","19215","21837.0","19454","109","4","4","4","8:43:42"
"GPS-G58","19211","21841.0","19462","138","3","4","4","8:43:50"
"GPS-G59","19203","21842.0","19455","138","3","4","4","8:43:58"
"GPS-G60","19199","21845.0","19443","123","4","4","4","8:44:6"
"Intersection-277152049","19196","21849.0","19466","186","4","4","4","8:44:13"
"GPS-G61","19194","21848.0","19451","149","3","4","4","8:44:14"
"GPS-G62","19188","21851.0","19447","147","4","4","4","8:44:22"
"GPS-G63","19181","21851.0","19426","116","4","4","4","8:44:30"
"Intersection-18224284","19191","21864.0","19435","117","4","4","4","8:44:33"
"GPS-G64","19184","21863.0","19437","131","4","4","4","8:44:38"
"GPS-G65","19181","21868.0","19425","124","3","4","4","8:44:46"
"GPS-G66","19172","21867.0","19419","125","3","4","4","8:44:54"
"GPS-G67","19168","21871.0","19426","144","3","4","4","8:45:2"
"GPS-G68","19162","21872.0","19426","155","3","4","4","8:45:10"
"GPS-G69","19155","21874.0","19423","161","3","4","4","8:45:18"
"GPS-G70","19151","21877.0","19411","144","3","4","4","8:45:26"
"GPS-G71","19143","21878.0","19404","145","3","4","4","8:45:34"
"GPS-G72","19137","21879.0","19398","145","3","4","4","8:45:42"
"Intersection-18224290","19149","21894.0","19411","145","3","4","4","8:45:44"
"GPS-G73","19146","21897.0","19416","164","3","4","4","8:45:50"
"GPS-G74","19141","21899.0","19410","164","3","4","4","8:45:58"
"GPS-G75","19137","21903.0","19400","153","3","4","4","8:46:6"
"GPS-G76","19129","21903.0","19393","153","3","4","4","8:46:14"
"GPS-G77","19125","21907.0","19363","108","4","4","4","8:46:22"
"GPS-G78","19117","21908.0","19362","123","4","4","4","8:46:30"
"GPS-G79","19111","21909.0","19356","125","4","4","4","8:46:38"
"GPS-G80","19106","21913.0","19351","124","4","4","4","8:46:46"
"GPS-G81","19098","21912.0","19369","213","4","4","4","8:46:54"
"GPS-G82","19092","21915.0","19382","230","4","4","4","8:47:2"
"GPS-G83","19088","21918.0","19375","230","4","4","4","8:47:10"
"GPS-G84","19080","21919.0","19369","230","4","4","4","8:47:18"
"GPS-G85","19076","21922.0","19364","229","4","4","4","8:47:26"
"Intersection-303768311","19076","21925.0","19339","154","3","4","4","8:47:28"
"GPS-G86","19072","21927.0","19318","117","4","4","4","8:47:34"
"Intersection-291894407","19072","21933.0","19316","115","4","4","4","8:47:41"
"GPS-G87","19071","21933.0","19321","129","4","4","4","8:47:42"
"GPS-G88","19065","21936.0","19316","129","4","4","4","8:47:50"
"GPS-G89","19060","21938.0","19310","129","4","4","4","8:47:58"
"GPS-G90","19053","21940.0","19304","129","4","4","4","8:48:6"
"GPS-G91","19048","21942.0","19293","115","4","4","4","8:48:14"
"GPS-G92","19042","21945.0","19296","140","4","4","4","8:48:22"
"Intersection-2269883235","19040","21943.0","19300","160","4","4","4","8:48:24"
"GPS-G93","19034","21944.0","19285","130","4","4","4","8:48:30"
"Intersection-302327505","19035","21951.0","19291","142","4","4","4","8:48:36"
"GPS-G94","19035","21953.0","19308","201","4","4","4","8:48:38"
"GPS-G95","19028","21955.0","19286","143","3","4","4","8:48:46"
"GPS-G96","19022","21956.0","19273","131","3","4","4","8:48:54"
"GPS-G97","19016","21958.0","19263","119","4","4","4","8:49:2"
"GPS-G98","19010","21960.0","19248","109","4","4","4","8:49:10"
"Intersection-302327506","19014","21970.0","19271","168","4","4","4","8:49:16"
"GPS-G99","19010","21968.0","19269","168","4","4","4","8:49:18"
"GPS-G100","19005","21972.0","19256","130","4","4","4","8:49:26"
"GPS-G101","19000","21975.0","19251","131","3","4","4","8:49:34"
"GPS-G102","18994","21976.0","19245","131","3","4","4","8:49:42"
"Intersection-302327499","18987","21974.0","19239","131","3","4","4","8:49:47"
"GPS-G103","18986","21976.0","19247","160","4","4","4","8:49:50"
"Intersection-302922995","18979","21973.0","19239","159","4","4","4","8:49:54"
"Intersection-1156343831","18985","21983.0","19246","160","4","4","4","8:49:57"
"GPS-G104","18984","21983.0","19273","212","4","4","4","8:49:58"
"GPS-G105","18979","21985.0","19248","171","4","4","4","8:50:6"
"GPS-G106","18972","21987.0","19241","171","4","4","4","8:50:14"
"GPS-G107","18966","21988.0","19227","160","4","4","4","8:50:22"
"GPS-G108","18960","21991.0","19228","169","4","4","4","8:50:30"
"GPS-G109","18956","21994.0","19227","183","4","4","4","8:50:38"
"GPS-G110","18948","21995.0","19200","132","3","4","4","8:50:46"
"GPS-G111","18941","21995.0","19204","160","4","4","4","8:50:54"
"Intersection-302318562","18937","21994.0","19213","169","3","4","4","8:50:57"
"GPS-G112","18931","21994.0","19209","169","3","4","4","8:51:2"
"Intersection-3934293902","18925","21994.0","19193","150","4","4","4","8:51:8"
"GPS-G113","18922","21992.0","19194","160","4","4","4","8:51:10"
"Intersection-303768184","18926","21997.0","19177","132","4","4","4","8:51:11"
"GPS-G114","18909","21988.0","19184","184","4","4","4","8:51:18"
"GPS-G115","18913","21999.0","19198","200","3","4","4","8:51:26"
"City-16","18903","22001.0","19195","223","3","4","4","8:51:37"
"GPS-G0","18898","22003.0","19168","165","3","4","4","8:51:45"
"GPS-G1","18891","22005.0","19161","165","3","4","4","8:51:53"
"GPS-G2","18886","22007.0","19150","154","3","4","4","8:52:1"
"Intersection-303768184","18875","21998.0","19136","159","3","4","4","8:52:3"
"GPS-G3","18871","22000.0","19131","158","3","4","4","8:52:9"
"GPS-G4","18865","22003.0","19109","124","3","4","4","8:52:17"
"Intersection-303768175","18858","22003.0","19102","124","3","4","4","8:52:25"
"GPS-G5","18856","22001.0","19108","132","4","4","4","8:52:25"
"GPS-G6","18851","22005.0","19102","131","4","4","4","8:52:33"
"GPS-G7","18843","22004.0","19094","131","4","4","4","8:52:41"
"GPS-G8","18840","22010.0","19091","130","4","4","4","8:52:49"
